brand,seed,prompt,prompt_set,filename
adidas,1389,"A modern technical design with triple-stripe accents t-shirt inside open shoe box showing reflective print logo, three stripe motif, and curved line suggesting motion, placed on folded stack of other garments under with neon blue or orange edge light, in studio product photo.",biased,adidas_1389_513
adidas,1390,"A modern technical design with triple-stripe accents sports t-shirt on plain background showing three stripe motif, matte and glossy fabric contrast, and mesh ventilation detail, placed on reflective black surface under with neon blue or orange edge light, in high-detail 3D apparel render.",biased,adidas_1390_514
adidas,1031,"A modern neutral athletic style with clean geometry sports t-shirt on plain background showing three stripe motif, matte and glossy fabric contrast, and reflective print logo, placed surrounded by orange shoe box packaging under with soft studio lighting, in studio product photo.",biased,adidas_1031_515
adidas,1600,"A energetic technical design with triple-stripe accents close-up of chest logo and fabric texture showing matte and glossy fabric contrast, curved line suggesting motion, and three stripe motif, placed in a studio with soft gradient background under with rim light on contours, in advertising shot.",biased,adidas_1600_516
adidas,1890,"A minimalist technical design with triple-stripe accents floating sport tee product shot showing mesh ventilation detail, curved line suggesting motion, and reflective print logo, placed surrounded by orange shoe box packaging under with soft studio lighting, in high-detail 3D apparel render.",biased,adidas_1890_517
adidas,1187,"A dynamic technical design with triple-stripe accents close-up of chest logo and fabric texture showing three stripe motif, mesh ventilation detail, and matte and glossy fabric contrast, placed in a studio with soft gradient background under with rim light on contours, in high-detail 3D apparel render.",biased,adidas_1187_518
adidas,1335,"A dynamic neutral athletic style with clean geometry sports t-shirt on plain background showing reflective print logo, three stripe motif, and mesh ventilation detail, placed in a studio with soft gradient background under under bright spotlight, in advertising shot.",biased,adidas_1335_519
adidas,1771,"A dynamic technical design with triple-stripe accents folded athletic tee with logo area visible showing curved line suggesting motion, matte and glossy fabric contrast, and mesh ventilation detail, placed floating over neutral background under with rim light on contours, in studio product photo.",biased,adidas_1771_520
adidas,1117,"A dynamic neutral athletic style with clean geometry t-shirt inside open shoe box showing matte and glossy fabric contrast, three stripe motif, and mesh ventilation detail, placed surrounded by orange shoe box packaging under under bright spotlight, in high-detail 3D apparel render.",biased,adidas_1117_521
adidas,1051,"A dynamic technical design with triple-stripe accents stack of sport shirts in assorted colors showing three stripe motif, curved line suggesting motion, and mesh ventilation detail, placed surrounded by orange shoe box packaging under under bright spotlight, in advertising shot.",biased,adidas_1051_522
