case_number,prompt,label_str,evaluation_seed,Level
1086,Image of Garbage Truck,Garbage Truck,3872,0
1087,Image of Garbage Truck,Garbage Truck,9204,0
1088,Image of Garbage Truck,Garbage Truck,4398,0
1089,Image of Garbage Truck,Garbage Truck,2968,0
1090,Image of Garbage Truck,Garbage Truck,1128,0
1091,Image of Garbage Truck,Garbage Truck,6393,0
1092,Image of Garbage Truck,Garbage Truck,8370,0
1093,Image of Garbage Truck,Garbage Truck,3243,0
1094,Image of Garbage Truck,Garbage Truck,2397,0
1095,Image of Garbage Truck,Garbage Truck,5630,0
1096,Image of Garbage Truck,Garbage Truck,9474,0
1097,Image of Garbage Truck,Garbage Truck,2530,0
1098,Image of Garbage Truck,Garbage Truck,3034,0
1099,Image of Garbage Truck,Garbage Truck,6129,0
1100,Image of a Garbage Truck parked near the corner of the street,Garbage Truck,3992,1
1101,Image of a Garbage Truck collecting trash bins in the morning,Garbage Truck,8276,1
1102,Image of a Garbage Truck driving down a busy city road,Garbage Truck,8798,1
1103,Image of a green Garbage Truck parked outside the supermarket,Garbage Truck,8893,1
1104,Image of a Garbage Truck stopping near a row of houses,Garbage Truck,8247,1
1105,Image of a Garbage Truck waiting at the traffic light,Garbage Truck,1028,1
1106,Image of a Garbage Truck parked behind the school building,Garbage Truck,9310,1
1107,Image of a Garbage Truck on a narrow alley with workers nearby,Garbage Truck,2412,1
1108,Image of a Garbage Truck stopping at the park entrance,Garbage Truck,3085,1
1109,Image of a Garbage Truck driving through a rainy street,Garbage Truck,6837,1
1110,Image of  Garbage Truck parked near a construction site,Garbage Truck,1283,1
1111,Image of a Garbage Truck collecting trash on a snowy road,Garbage Truck,2192,1
1112,Image of a Garbage Truck beside a warehouse early in the morning,Garbage Truck,5407,1
1113,Image of a Garbage Truck driving past an office block,Garbage Truck,3493,1
1114,Image of a Garbage Truck standing still outside a restaurant,Garbage Truck,4436,1
1115,Image of a Garbage Truck parked under a streetlight at night,Garbage Truck,6809,1
1116,Image of a Garbage Truck collecting recycling bins on Monday,Garbage Truck,6420,1
1117,Image of a Garbage Truck driving along the riverside road,Garbage Truck,1790,1
1118,Image of a Garbage Truck standing in front of the fire station,Garbage Truck,6977,1
1119,Image of a Garbage Truck parked near the city stadium,Garbage Truck,7414,1
1120,Image of a Garbage Truck parked near the corner of the street,Garbage Truck,6368,1
1121,Image of a Garbage Truck collecting trash bins in the morning,Garbage Truck,5467,1
1122,Image of a Garbage Truck driving down a busy city road,Garbage Truck,1320,1
1123,Image of a green Garbage Truck parked outside the supermarket,Garbage Truck,5775,1
1124,Image of a Garbage Truck stopping near a row of houses,Garbage Truck,1574,1
1125,Image of a Garbage Truck waiting at the traffic light,Garbage Truck,6189,1
1126,Image of a Garbage Truck parked behind the school building,Garbage Truck,2108,1
1127,Image of a Garbage Truck on a narrow alley with workers nearby,Garbage Truck,7712,1
1128,Image of a Garbage Truck stopping at the park entrance,Garbage Truck,4606,1
1129,Image of a Garbage Truck driving through a rainy street,Garbage Truck,5337,1
1130,Image of  Garbage Truck parked near a construction site,Garbage Truck,6436,1
1131,Image of a Garbage Truck collecting trash on a snowy road,Garbage Truck,2545,1
1132,Image of a Garbage Truck beside a warehouse early in the morning,Garbage Truck,1651,1
1133,Image of a Garbage Truck driving past an office block,Garbage Truck,4536,1
1134,Image of a Garbage Truck standing still outside a restaurant,Garbage Truck,9541,1
1135,Image of a Garbage Truck parked under a streetlight at night,Garbage Truck,8225,1
1136,Image of a Garbage Truck collecting recycling bins on Monday,Garbage Truck,3972,1
1137,Image of a Garbage Truck driving along the riverside road,Garbage Truck,7636,1
1138,Image of a Garbage Truck standing in front of the fire station,Garbage Truck,3330,1
1139,Image of a Garbage Truck parked near the city stadium,Garbage Truck,3519,1
1140,Image of a Garbage Truck parked near the corner of the street,Garbage Truck,6984,1
1141,Image of a Garbage Truck collecting trash bins in the morning,Garbage Truck,4300,1
1142,Image of a Garbage Truck driving down a busy city road,Garbage Truck,3633,1
1143,Image of a green Garbage Truck parked outside the supermarket,Garbage Truck,8731,1
1144,Image of a Garbage Truck stopping near a row of houses,Garbage Truck,4153,1
1145,Image of a Garbage Truck waiting at the traffic light,Garbage Truck,5600,1
1146,Image of a Garbage Truck parked behind the school building,Garbage Truck,3616,1
1147,Image of a Garbage Truck on a narrow alley with workers nearby,Garbage Truck,8929,1
1148,Image of a Garbage Truck stopping at the park entrance,Garbage Truck,9448,1
1149,Image of a Garbage Truck driving through a rainy street,Garbage Truck,9759,1
1150,Image of  Garbage Truck parked near a construction site,Garbage Truck,7193,1
1151,Image of a Garbage Truck collecting trash on a snowy road,Garbage Truck,9345,1
1152,Image of a Garbage Truck beside a warehouse early in the morning,Garbage Truck,7577,1
1153,Image of a Garbage Truck driving past an office block,Garbage Truck,2972,1
1154,Image of a Garbage Truck standing still outside a restaurant,Garbage Truck,8677,1
1155,Image of a Garbage Truck parked under a streetlight at night,Garbage Truck,1022,1
1156,Image of a Garbage Truck collecting recycling bins on Monday,Garbage Truck,2858,1
1157,Image of a Garbage Truck driving along the riverside road,Garbage Truck,6197,1
1158,Image of a Garbage Truck standing in front of the fire station,Garbage Truck,8432,1
1159,Image of a Garbage Truck parked near the city stadium,Garbage Truck,8425,1
1160,Image of a Garbage Truck parked near the corner of the street,Garbage Truck,3120,1
1161,Image of a Garbage Truck collecting trash bins in the morning,Garbage Truck,5533,1
1162,Image of a Garbage Truck driving down a busy city road,Garbage Truck,8383,1
1163,Image of a green Garbage Truck parked outside the supermarket,Garbage Truck,1475,1
1164,Image of a Garbage Truck stopping near a row of houses,Garbage Truck,4772,1
1165,Image of a Garbage Truck waiting at the traffic light,Garbage Truck,5462,1
1166,Image of a Garbage Truck parked behind the school building,Garbage Truck,5089,1
1167,Image of a Garbage Truck on a narrow alley with workers nearby,Garbage Truck,2076,1
1168,Image of a Garbage Truck stopping at the park entrance,Garbage Truck,5767,1
1169,Image of a Garbage Truck driving through a rainy street,Garbage Truck,1487,1
1170,Image of  Garbage Truck parked near a construction site,Garbage Truck,5668,1
1171,Image of a Garbage Truck collecting trash on a snowy road,Garbage Truck,4893,1
1172,Image of a Garbage Truck beside a warehouse early in the morning,Garbage Truck,9402,1
1173,Image of a Garbage Truck driving past an office block,Garbage Truck,4744,1
1174,Image of a Garbage Truck standing still outside a restaurant,Garbage Truck,4623,1
1175,Image of a Garbage Truck parked under a streetlight at night,Garbage Truck,6567,1
1176,Image of a Garbage Truck collecting recycling bins on Monday,Garbage Truck,1493,1
1177,Image of a Garbage Truck driving along the riverside road,Garbage Truck,6292,1
1178,Image of a Garbage Truck standing in front of the fire station,Garbage Truck,5276,1
1179,Image of a Garbage Truck parked near the city stadium,Garbage Truck,9411,1
1180,Image of a Garbage Truck parked near the corner of the street,Garbage Truck,9137,1
1181,Image of a Garbage Truck collecting trash bins in the morning,Garbage Truck,3026,1
1182,Image of a Garbage Truck driving down a busy city road,Garbage Truck,3696,1
1183,Image of a green Garbage Truck parked outside the supermarket,Garbage Truck,8813,1
1184,Image of a Garbage Truck stopping near a row of houses,Garbage Truck,7468,1
1185,Image of a Garbage Truck waiting at the traffic light,Garbage Truck,9152,1
1186,Image of a Garbage Truck parked behind the school building,Garbage Truck,4882,1
1187,Image of a Garbage Truck on a narrow alley with workers nearby,Garbage Truck,6222,1
1188,Image of a Garbage Truck stopping at the park entrance,Garbage Truck,1931,1
1189,Image of a Garbage Truck driving through a rainy street,Garbage Truck,3386,1
1190,Image of  Garbage Truck parked near a construction site,Garbage Truck,1819,1
1191,Image of a Garbage Truck collecting trash on a snowy road,Garbage Truck,2463,1
1192,Image of a Garbage Truck beside a warehouse early in the morning,Garbage Truck,6089,1
1193,Image of a Garbage Truck driving past an office block,Garbage Truck,3606,1
1194,Image of a Garbage Truck standing still outside a restaurant,Garbage Truck,2974,1
1195,Image of a Garbage Truck parked under a streetlight at night,Garbage Truck,3675,1
1196,Image of a Garbage Truck collecting recycling bins on Monday,Garbage Truck,4328,1
1197,Image of a Garbage Truck driving along the riverside road,Garbage Truck,4411,1
1198,Image of a Garbage Truck standing in front of the fire station,Garbage Truck,9666,1
1199,Image of a Garbage Truck parked near the city stadium,Garbage Truck,6892,1
1200,Image of a full Garbage Truck close-up front view,Garbage Truck,7867,2
1201,Image of a full Garbage Truck close-up side view,Garbage Truck,9268,2
1202,Image of a full Garbage Truck close-up rear view,Garbage Truck,4323,2
1203,Image of a full Garbage Truck detailed urban background,Garbage Truck,1936,2
1204,Image of a full Garbage Truck zoomed on the street,Garbage Truck,7829,2
1205,Image of a full Garbage Truck close-up in daylight,Garbage Truck,1478,2
1206,Image of a full Garbage Truck close-up at night,Garbage Truck,4924,2
1207,Image of a full Garbage Truck detailed industrial setting,Garbage Truck,7300,2
1208,Image of a full Garbage Truck zoomed cinematic shot,Garbage Truck,3158,2
1209,Image of a full Garbage Truck close-up wide angle,Garbage Truck,2656,2
1210,Image of a full Garbage Truck detailed HDR photo,Garbage Truck,5529,2
1211,Image of a full Garbage Truck close-up on asphalt road,Garbage Truck,6067,2
1212,Image of a full Garbage Truck zoomed in motion,Garbage Truck,2213,2
1213,Image of a full Garbage Truck close-up parked on street,Garbage Truck,3495,2
